influencer_id,basis,rate,orders,total_payout
7624,order,50,17,850
7625,post,1000,3198,1000
7626,post,1000,1262,1000
7627,order,50,217,10850
7628,post,1000,3470,1000
7629,order,50,4444,222200
7630,order,50,3494,174700
7631,order,50,3545,177250
7632,order,50,3753,187650
7633,order,50,1436,71800
7634,post,1000,1586,1000
7635,order,50,2861,143050
7636,post,1000,745,1000
7637,post,1000,2769,1000
7638,order,50,376,18800
7639,order,50,829,41450
7640,order,50,1057,52850
7641,order,50,1425,71250
7642,order,50,3474,173700
7643,order,50,3271,163550
7644,post,1000,314,1000
7645,post,1000,404,1000
7646,post,1000,154,1000
7647,order,50,4008,200400
7648,order,50,4773,238650
7649,order,50,4963,248150
7650,post,1000,1983,1000
7651,post,1000,1593,1000
7652,order,50,3616,180800
7653,order,50,4016,200800
7654,order,50,113,5650
7655,post,1000,3086,1000
7656,order,50,2579,128950
7657,order,50,3445,172250
7658,order,50,1095,54750
7659,post,1000,2534,1000
7660,post,1000,2426,1000
7661,post,1000,2076,1000
7662,order,50,1339,66950
7663,order,50,1812,90600
7664,post,1000,3837,1000
7665,order,50,3015,150750
7666,post,1000,3841,1000
7667,post,1000,3884,1000
7668,post,1000,135,1000
7669,post,1000,3613,1000
7670,post,1000,4883,1000
7671,order,50,1625,81250
7672,post,1000,4269,1000
7673,order,50,2686,134300
7674,order,50,1002,50100
7675,order,50,525,26250
7676,post,1000,4044,1000
7677,order,50,4843,242150
7678,order,50,4465,223250
7679,order,50,3371,168550
7680,order,50,2598,129900
7681,order,50,4550,227500
7682,post,1000,558,1000
7683,order,50,3874,193700
7684,post,1000,881,1000
7685,post,1000,1379,1000
7686,order,50,4605,230250
7687,post,1000,4358,1000
7688,post,1000,2793,1000
7689,order,50,3671,183550
7690,post,1000,4430,1000
7691,post,1000,1290,1000
7692,order,50,4834,241700
7693,order,50,270,13500
7694,order,50,3338,166900
7695,order,50,25,1250
7696,order,50,4354,217700
7697,post,1000,2044,1000
7698,post,1000,1037,1000
7699,post,1000,1443,1000
7700,post,1000,1533,1000
7701,post,1000,3623,1000
7702,post,1000,1874,1000
7703,post,1000,3659,1000
7704,order,50,797,39850
7705,post,1000,4774,1000
7706,order,50,2444,122200
7707,post,1000,3887,1000
7708,order,50,934,46700
7709,post,1000,4769,1000
7710,order,50,3880,194000
7711,post,1000,814,1000
7712,post,1000,2859,1000
7713,order,50,4475,223750
7714,order,50,3665,183250
7715,post,1000,942,1000
7716,order,50,1244,62200
7717,order,50,72,3600
7718,post,1000,3010,1000
7719,order,50,3588,179400
7720,order,50,27,1350
7721,order,50,1446,72300
7722,post,1000,1607,1000
7723,order,50,2184,109200
7724,order,50,3573,178650
7725,post,1000,3528,1000
7726,order,50,3830,191500
7727,post,1000,4067,1000
7728,post,1000,4946,1000
7729,post,1000,3460,1000
7730,order,50,1710,85500
7731,post,1000,4159,1000
7732,post,1000,4951,1000
7733,order,50,309,15450
7734,post,1000,4755,1000
7735,order,50,224,11200
7736,order,50,4888,244400
7737,post,1000,3483,1000
7738,order,50,2765,138250
7739,post,1000,4843,1000
7740,order,50,2244,112200
7741,post,1000,3925,1000
7742,order,50,4290,214500
7743,order,50,1720,86000
7744,post,1000,3306,1000
7745,order,50,4055,202750
7746,post,1000,4570,1000
7747,post,1000,958,1000
7748,order,50,4091,204550
7749,order,50,3397,169850
7750,order,50,1357,67850
7751,order,50,4503,225150
7752,post,1000,926,1000
7753,order,50,1524,76200
7754,post,1000,958,1000
7755,post,1000,2159,1000
7756,order,50,2861,143050
7757,post,1000,4268,1000
7758,order,50,3143,157150
7759,order,50,1016,50800
7760,post,1000,2666,1000
7761,order,50,4908,245400
7762,order,50,3953,197650
7763,order,50,695,34750
7764,order,50,3247,162350
7765,post,1000,2776,1000
7766,order,50,850,42500
7767,order,50,1985,99250
7768,order,50,3724,186200
7769,order,50,3140,157000
7770,order,50,1780,89000
7771,post,1000,2658,1000
7772,post,1000,4206,1000
7773,post,1000,2859,1000
7774,order,50,3110,155500
7775,order,50,1809,90450
7776,post,1000,4569,1000
7777,order,50,199,9950
7778,order,50,3792,189600
7779,post,1000,1527,1000
7780,post,1000,2941,1000
7781,order,50,4900,245000
7782,order,50,4331,216550
7783,post,1000,4435,1000
7784,order,50,3650,182500
7785,post,1000,693,1000
7786,post,1000,2245,1000
7787,post,1000,1455,1000
7788,order,50,2101,105050
7789,post,1000,4998,1000
7790,order,50,857,42850
7791,order,50,2710,135500
7792,post,1000,4560,1000
7793,order,50,2377,118850
7794,order,50,3300,165000
7795,post,1000,1880,1000
7796,order,50,2096,104800
7797,order,50,470,23500
7798,order,50,414,20700
7799,order,50,2199,109950
7800,order,50,1699,84950
7801,order,50,2323,116150
7802,order,50,513,25650
7803,order,50,125,6250
7804,order,50,4135,206750
7805,post,1000,1901,1000
7806,order,50,578,28900
7807,order,50,524,26200
7808,post,1000,1212,1000
7809,post,1000,3612,1000
7810,order,50,4133,206650
7811,order,50,2033,101650
7812,order,50,1994,99700
7813,post,1000,4861,1000
7814,order,50,3977,198850
7815,order,50,3387,169350
7816,post,1000,3413,1000
7817,order,50,3459,172950
7818,post,1000,3518,1000
7819,order,50,320,16000
7820,post,1000,3982,1000
7821,post,1000,962,1000
7822,post,1000,252,1000
7823,post,1000,1206,1000
7824,post,1000,3930,1000
7825,post,1000,3320,1000
7826,order,50,4609,230450
7827,order,50,4484,224200
7828,order,50,1426,71300
7829,post,1000,3991,1000
7830,post,1000,4224,1000
7831,order,50,2784,139200
7832,post,1000,4981,1000
7833,post,1000,996,1000
7834,order,50,1895,94750
7835,post,1000,1581,1000
7836,order,50,1206,60300
7837,post,1000,2027,1000
7838,post,1000,286,1000
7839,order,50,2354,117700
7840,order,50,4816,240800
7841,order,50,3876,193800
7842,post,1000,497,1000
7843,post,1000,1250,1000
7844,order,50,475,23750
7845,post,1000,1442,1000
7846,post,1000,2250,1000
7847,order,50,3738,186900
7848,post,1000,4518,1000
7849,order,50,2525,126250
7850,post,1000,2409,1000
7851,post,1000,1895,1000
7852,order,50,882,44100
7853,order,50,133,6650
7854,post,1000,3364,1000
7855,order,50,1716,85800
7856,order,50,900,45000
7857,order,50,2577,128850
7858,order,50,4903,245150
7859,order,50,3114,155700
7860,post,1000,2318,1000
7861,post,1000,624,1000
7862,order,50,3178,158900
7863,post,1000,2170,1000
7864,order,50,4608,230400
7865,post,1000,4637,1000
7866,post,1000,4018,1000
7867,post,1000,1289,1000
7868,order,50,2560,128000
7869,post,1000,2634,1000
7870,post,1000,1968,1000
7871,order,50,3383,169150
7872,order,50,2144,107200
7873,post,1000,3523,1000
7874,post,1000,4065,1000
7875,order,50,304,15200
7876,order,50,270,13500
7877,order,50,4135,206750
7878,post,1000,968,1000
7879,order,50,1063,53150
7880,order,50,1502,75100
7881,post,1000,4476,1000
7882,order,50,1471,73550
7883,order,50,2732,136600
7884,order,50,299,14950
7885,post,1000,3360,1000
7886,order,50,4893,244650
7887,post,1000,1872,1000
7888,order,50,780,39000
7889,order,50,1076,53800
7890,order,50,3219,160950
7891,order,50,2586,129300
7892,order,50,1995,99750
7893,order,50,2703,135150
7894,post,1000,4854,1000
7895,post,1000,4150,1000
7896,post,1000,2964,1000
7897,post,1000,3233,1000
7898,post,1000,1684,1000
7899,post,1000,951,1000
7900,order,50,4147,207350
7901,order,50,3173,158650
7902,post,1000,3586,1000
7903,post,1000,3416,1000
7904,order,50,1388,69400
7905,post,1000,155,1000
7906,order,50,2864,143200
7907,post,1000,3415,1000
7908,post,1000,3878,1000
7909,post,1000,2973,1000
7910,post,1000,1028,1000
7911,post,1000,2722,1000
7912,order,50,2136,106800
7913,post,1000,2011,1000
7914,post,1000,3307,1000
7915,order,50,2471,123550
7916,order,50,4377,218850
7917,order,50,3215,160750
7918,post,1000,4057,1000
7919,order,50,3631,181550
7920,order,50,498,24900
7921,post,1000,1125,1000
7922,order,50,3960,198000
7923,post,1000,3234,1000
7924,post,1000,1459,1000
7925,post,1000,1794,1000
7926,order,50,2039,101950
7927,post,1000,2345,1000
7928,post,1000,4854,1000
7929,post,1000,4232,1000
7930,post,1000,1896,1000
7931,order,50,508,25400
7932,order,50,3099,154950
7933,post,1000,4455,1000
7934,order,50,2673,133650
7935,order,50,1285,64250
7936,post,1000,539,1000
7937,order,50,2743,137150
7938,post,1000,3143,1000
7939,post,1000,1984,1000
7940,order,50,3514,175700
7941,order,50,2676,133800
7942,post,1000,1979,1000
7943,order,50,2025,101250
7944,post,1000,125,1000
7945,post,1000,598,1000
7946,post,1000,3855,1000
7947,order,50,2929,146450
7948,order,50,1187,59350
7949,order,50,1057,52850
7950,order,50,2916,145800
7951,order,50,3634,181700
7952,post,1000,410,1000
7953,order,50,4403,220150
7954,post,1000,4501,1000
7955,post,1000,3326,1000
7956,order,50,4823,241150
7957,order,50,1107,55350
7958,order,50,1394,69700
7959,order,50,3420,171000
7960,post,1000,1041,1000
7961,order,50,4996,249800
7962,order,50,513,25650
7963,post,1000,3925,1000
7964,order,50,3795,189750
7965,post,1000,1867,1000
7966,post,1000,1149,1000
7967,post,1000,255,1000
7968,post,1000,714,1000
7969,order,50,4521,226050
7970,post,1000,3736,1000
7971,post,1000,3784,1000
7972,order,50,998,49900
7973,order,50,4521,226050
7974,order,50,2423,121150
7975,order,50,4438,221900
7976,order,50,715,35750
7977,post,1000,2606,1000
7978,post,1000,4088,1000
7979,order,50,146,7300
7980,post,1000,3823,1000
7981,post,1000,1176,1000
7982,order,50,4431,221550
7983,order,50,4132,206600
7984,post,1000,1614,1000
7985,order,50,4185,209250
7986,post,1000,918,1000
7987,post,1000,2723,1000
7988,post,1000,372,1000
7989,post,1000,753,1000
7990,post,1000,1585,1000
7991,order,50,3505,175250
7992,order,50,328,16400
7993,order,50,2418,120900
7994,post,1000,4023,1000
7995,order,50,2122,106100
7996,order,50,4272,213600
7997,order,50,4365,218250
7998,order,50,1836,91800
7999,order,50,4086,204300
8000,order,50,2218,110900
8001,order,50,1490,74500
8002,post,1000,953,1000
8003,post,1000,869,1000
8004,post,1000,4558,1000
8005,order,50,1833,91650
8006,post,1000,971,1000
8007,order,50,4240,212000
8008,post,1000,242,1000
8009,order,50,2129,106450
8010,order,50,1037,51850
8011,post,1000,4049,1000
8012,order,50,2252,112600
8013,order,50,3775,188750
8014,post,1000,1093,1000
8015,order,50,323,16150
8016,order,50,2003,100150
8017,post,1000,974,1000
8018,post,1000,4549,1000
8019,post,1000,812,1000
8020,order,50,2788,139400
8021,order,50,3707,185350
8022,post,1000,442,1000
8023,order,50,580,29000
8024,post,1000,45,1000
8025,order,50,2580,129000
8026,post,1000,4456,1000
8027,order,50,196,9800
8028,order,50,4326,216300
8029,post,1000,1726,1000
8030,order,50,4930,246500
8031,post,1000,1549,1000
8032,post,1000,4511,1000
8033,order,50,1872,93600
8034,order,50,18,900
8035,order,50,4953,247650
8036,order,50,4108,205400
8037,post,1000,4440,1000
8038,order,50,2539,126950
8039,order,50,4267,213350
8040,order,50,3200,160000
8041,order,50,3449,172450
8042,post,1000,4885,1000
8043,order,50,834,41700
8044,post,1000,3014,1000
8045,post,1000,4694,1000
8046,order,50,1420,71000
8047,post,1000,2569,1000
8048,post,1000,62,1000
8049,post,1000,1496,1000
8050,post,1000,3186,1000
8051,order,50,3308,165400
8052,post,1000,3842,1000
8053,order,50,4131,206550
8054,order,50,4937,246850
8055,order,50,17,850
8056,order,50,2241,112050
8057,order,50,195,9750
8058,order,50,1338,66900
8059,post,1000,1375,1000
8060,order,50,4299,214950
8061,order,50,2267,113350
8062,order,50,1874,93700
8063,order,50,3634,181700
8064,post,1000,496,1000
8065,order,50,58,2900
8066,order,50,3296,164800
8067,post,1000,1114,1000
8068,order,50,402,20100
8069,post,1000,627,1000
8070,order,50,2727,136350
8071,post,1000,4871,1000
8072,order,50,2565,128250
8073,post,1000,622,1000
8074,post,1000,4579,1000
8075,order,50,4932,246600
8076,order,50,655,32750
8077,post,1000,2695,1000
8078,post,1000,762,1000
8079,post,1000,1779,1000
8080,post,1000,3030,1000
8081,post,1000,2156,1000
8082,post,1000,4342,1000
8083,post,1000,1432,1000
8084,order,50,2872,143600
8085,order,50,3113,155650
8086,post,1000,2291,1000
8087,order,50,413,20650
8088,order,50,2329,116450
8089,order,50,1207,60350
8090,post,1000,4758,1000
8091,order,50,136,6800
8092,order,50,2239,111950
8093,order,50,209,10450
8094,order,50,789,39450
8095,order,50,2239,111950
8096,post,1000,4666,1000
8097,post,1000,821,1000
8098,post,1000,3209,1000
8099,post,1000,3796,1000
8100,order,50,2542,127100
8101,order,50,4800,240000
8102,post,1000,1425,1000
8103,order,50,308,15400
8104,post,1000,4412,1000
8105,order,50,989,49450
8106,order,50,1732,86600
8107,post,1000,2413,1000
8108,order,50,4274,213700
8109,order,50,614,30700
8110,post,1000,3731,1000
8111,post,1000,140,1000
8112,post,1000,1437,1000
8113,order,50,684,34200
8114,post,1000,428,1000
8115,order,50,1454,72700
8116,post,1000,4456,1000
8117,post,1000,1012,1000
8118,post,1000,24,1000
8119,post,1000,1355,1000
8120,post,1000,1666,1000
8121,post,1000,327,1000
8122,post,1000,3802,1000
8123,post,1000,4426,1000
8124,order,50,4557,227850
8125,order,50,3262,163100
8126,post,1000,2854,1000
8127,order,50,2031,101550
8128,post,1000,4825,1000
8129,post,1000,3260,1000
8130,order,50,4240,212000
8131,post,1000,4742,1000
8132,post,1000,2063,1000
8133,post,1000,708,1000
8134,order,50,590,29500
8135,post,1000,2052,1000
8136,post,1000,3065,1000
8137,order,50,827,41350
8138,post,1000,112,1000
8139,post,1000,96,1000
8140,order,50,4243,212150
8141,post,1000,2240,1000
8142,order,50,254,12700
8143,post,1000,2817,1000
8144,order,50,4056,202800
8145,order,50,359,17950
8146,order,50,355,17750
8147,post,1000,695,1000
8148,post,1000,3488,1000
8149,order,50,624,31200
8150,order,50,3712,185600
8151,order,50,3086,154300
8152,order,50,4447,222350
8153,order,50,2080,104000
8154,order,50,4603,230150
8155,post,1000,4418,1000
8156,order,50,1099,54950
8157,post,1000,4750,1000
8158,order,50,1426,71300
8159,post,1000,4836,1000
8160,order,50,1267,63350
8161,order,50,3569,178450
8162,post,1000,2353,1000
8163,order,50,4594,229700
8164,order,50,260,13000
8165,post,1000,2724,1000
8166,post,1000,4042,1000
8167,post,1000,4318,1000
8168,order,50,2306,115300
8169,post,1000,3025,1000
8170,post,1000,1553,1000
8171,post,1000,3881,1000
8172,order,50,971,48550
8173,order,50,1994,99700
8174,post,1000,1695,1000
8175,order,50,1653,82650
8176,post,1000,3424,1000
8177,order,50,1475,73750
8178,post,1000,2275,1000
8179,post,1000,4563,1000
8180,order,50,911,45550
8181,order,50,3506,175300
8182,post,1000,3926,1000
8183,post,1000,3098,1000
8184,post,1000,2335,1000
8185,post,1000,1358,1000
8186,order,50,4619,230950
8187,post,1000,542,1000
8188,order,50,1242,62100
8189,post,1000,314,1000
8190,post,1000,4670,1000
8191,order,50,4052,202600
8192,post,1000,4199,1000
8193,post,1000,2612,1000
8194,order,50,2216,110800
8195,order,50,2921,146050
8196,order,50,4452,222600
8197,order,50,464,23200
8198,post,1000,815,1000
8199,order,50,4598,229900
8200,post,1000,1442,1000
8201,post,1000,4616,1000
8202,order,50,3685,184250
8203,post,1000,4464,1000
8204,post,1000,4656,1000
8205,post,1000,3185,1000
8206,post,1000,3328,1000
8207,order,50,3601,180050
8208,post,1000,3117,1000
8209,post,1000,2371,1000
8210,order,50,3510,175500
8211,order,50,223,11150
8212,post,1000,2188,1000
8213,post,1000,3219,1000
8214,post,1000,4629,1000
8215,order,50,4454,222700
8216,post,1000,47,1000
8217,order,50,640,32000
8218,order,50,4439,221950
8219,order,50,1950,97500
8220,post,1000,4078,1000
8221,order,50,2027,101350
8222,order,50,2451,122550
8223,post,1000,4686,1000
8224,post,1000,2056,1000
8225,order,50,1948,97400
8226,order,50,4019,200950
8227,order,50,1315,65750
8228,order,50,1330,66500
8229,post,1000,608,1000
8230,post,1000,4997,1000
8231,post,1000,2212,1000
8232,order,50,2970,148500
8233,order,50,4546,227300
8234,order,50,965,48250
8235,order,50,3110,155500
8236,order,50,506,25300
8237,post,1000,4958,1000
8238,post,1000,1867,1000
8239,order,50,4302,215100
8240,order,50,3526,176300
8241,post,1000,3005,1000
8242,order,50,3294,164700
8243,order,50,2236,111800
8244,post,1000,753,1000
8245,post,1000,2112,1000
8246,order,50,2717,135850
8247,post,1000,3608,1000
8248,post,1000,2016,1000
8249,order,50,4467,223350
8250,post,1000,1360,1000
8251,order,50,2789,139450
8252,post,1000,2616,1000
8253,order,50,1175,58750
8254,post,1000,398,1000
8255,order,50,2642,132100
8256,post,1000,4066,1000
8257,post,1000,310,1000
8258,post,1000,782,1000
8259,post,1000,1017,1000
8260,post,1000,3702,1000
8261,post,1000,3799,1000
8262,post,1000,1772,1000
8263,order,50,1566,78300
8264,order,50,2423,121150
8265,order,50,4590,229500
8266,post,1000,356,1000
8267,order,50,4241,212050
8268,order,50,3844,192200
8269,post,1000,3517,1000
8270,post,1000,2011,1000
8271,order,50,380,19000
8272,order,50,3153,157650
8273,post,1000,4701,1000
8274,order,50,4819,240950
8275,order,50,1424,71200
8276,order,50,3805,190250
8277,order,50,196,9800
8278,post,1000,2681,1000
8279,order,50,164,8200
8280,order,50,1843,92150
8281,post,1000,4530,1000
8282,post,1000,1765,1000
8283,post,1000,2665,1000
8284,post,1000,2589,1000
8285,post,1000,3309,1000
8286,order,50,4756,237800
8287,post,1000,3514,1000
8288,post,1000,2159,1000
8289,post,1000,188,1000
8290,order,50,3908,195400
8291,order,50,2204,110200
8292,order,50,4113,205650
8293,post,1000,396,1000
8294,order,50,2615,130750
8295,order,50,3182,159100
8296,post,1000,1943,1000
8297,order,50,2256,112800
